taxi.data_prog_hourofdayofweek.zone_id,taxi.data_prog_hourofdayofweek.year,taxi.data_prog_hourofdayofweek.month,taxi.data_prog_hourofdayofweek.dayofweek,taxi.data_prog_hourofdayofweek.hourofday,taxi.data_prog_hourofdayofweek.count
1,2012,5,7,7,963
1,2012,6,3,16,2139
1,2012,6,6,17,2155
1,2012,8,2,5,868
1,2012,8,5,6,1624
1,2012,9,1,15,2615
1,2012,9,4,16,2212
1,2012,9,7,17,2948
1,2012,11,3,5,894
1,2012,11,6,6,925
1,2012,12,2,15,2084
1,2012,12,5,16,2181
1,2013,1,1,2,95
1,2013,1,4,3,54
1,2013,1,7,4,123
1,2013,2,3,13,1419
1,2013,2,6,14,1488
1,2013,3,2,23,1798
1,2013,4,2,2,259
1,2013,4,5,3,50
1,2013,5,1,12,1220
1,2013,5,4,13,2130
1,2013,5,7,14,1792
1,2013,6,3,23,1517
1,2013,7,3,2,244
1,2013,7,6,3,69
1,2013,8,2,12,1154
1,2013,8,5,13,1947
1,2013,9,1,22,2976
1,2013,9,4,23,1656
1,2013,10,1,1,549
1,2013,10,4,2,68
1,2013,10,7,3,48
1,2013,11,3,12,944
1,2013,11,6,13,1920
1,2013,12,2,22,1910
1,2013,12,5,23,1602
1,2010,1,3,14,1107
1,2010,1,6,15,1632
1,2010,3,2,3,129
1,2010,3,5,4,70
1,2010,4,1,13,1101
1,2010,4,4,14,1672
1,2010,4,7,15,1689
1,2010,6,3,3,129
1,2010,6,6,4,68
1,2010,7,2,13,1193
1,2010,7,5,14,1791
1,2010,8,1,23,1558
1,2010,9,1,2,171
1,2010,9,4,3,186
1,2010,9,7,4,388
1,2010,10,3,13,1162
1,2010,10,6,14,1369
1,2010,11,2,23,1238
1,2010,12,2,2,252
1,2010,12,5,3,175
1,2011,1,3,21,1076
1,2011,1,6,22,1099
1,2011,2,3,0,610
1,2011,2,6,1,294
1,2011,3,2,10,874
1,2011,3,5,11,858
1,2011,4,1,20,1891
1,2011,4,4,21,1700
1,2011,4,7,22,1740
1,2011,5,4,0,1237
1,2011,5,7,1,517
1,2011,6,3,10,929
1,2011,6,6,11,818
1,2011,7,2,20,1820
1,2011,7,5,21,1971
1,2011,8,5,0,1417
1,2011,9,1,9,912
1,2011,9,4,10,924
1,2011,9,7,11,953
1,2011,10,3,20,2010
1,2011,10,6,21,1911
1,2011,11,6,0,688
1,2011,12,2,9,550
1,2011,12,5,10,1034
1,2012,2,3,7,1327
1,2012,2,6,8,716
1,2012,3,2,17,1944
1,2012,3,5,18,2283
1,2012,5,1,6,1662
1,2012,5,4,7,1721
1,2012,5,7,8,673
1,2012,6,3,17,2086
1,2012,6,6,18,1869
1,2012,8,2,6,1267
1,2012,8,5,7,1823
1,2012,9,1,16,2599
1,2012,9,4,17,2138
1,2012,9,7,18,3017
1,2012,11,3,6,1280
1,2012,11,6,7,1198
1,2012,12,2,16,1667
1,2012,12,5,17,1892
1,2013,1,1,3,92
1,2013,1,4,4,108
1,2013,1,7,5,655
1,2013,2,3,14,1623
1,2013,2,6,15,1862
1,2013,4,2,3,59
1,2013,4,5,4,128
1,2013,5,1,13,1991
1,2013,5,4,14,2049
1,2013,5,7,15,2205
1,2013,7,3,3,108
1,2013,7,6,4,96
1,2013,8,2,13,1545
1,2013,8,5,14,2261
1,2013,9,1,23,2481
1,2013,10,1,2,140
1,2013,10,4,3,9
1,2013,10,7,4,82
1,2013,11,3,13,1595
1,2013,11,6,14,2178
1,2013,12,2,23,1549
1,2010,1,3,15,1420
1,2010,1,6,16,1732
1,2010,3,2,4,59
1,2010,3,5,5,220
1,2010,4,1,14,1247
1,2010,4,4,15,2036
1,2010,4,7,16,1844
1,2010,6,3,4,68
1,2010,6,6,5,428
1,2010,7,2,14,1252
1,2010,7,5,15,2225
1,2010,9,1,3,131
1,2010,9,4,4,184
1,2010,9,7,5,389
1,2010,10,3,14,1343
1,2010,10,6,15,1585
1,2010,12,2,3,165
1,2010,12,5,4,154
1,2011,1,3,22,1004
1,2011,1,6,23,732
1,2011,2,3,1,126
1,2011,2,6,2,150
1,2011,3,2,11,1017
1,2011,3,5,12,882
1,2011,4,1,21,1850
1,2011,4,4,22,1661
1,2011,4,7,23,1780
1,2011,5,1,0,2168
1,2011,5,4,1,624
1,2011,5,7,2,160
1,2011,6,3,11,1136
1,2011,6,6,12,878
1,2011,7,2,21,1627
1,2011,7,5,22,2116
1,2011,8,2,0,1989
1,2011,8,5,1,1075
1,2011,9,1,10,909
1,2011,9,4,11,1095
1,2011,9,7,12,1035
1,2011,10,3,21,1572
1,2011,10,6,22,1783
1,2011,11,3,0,989
1,2011,11,6,1,247
1,2011,12,2,10,855
1,2011,12,5,11,921
1,2012,2,3,8,1097
1,2012,2,6,9,429
1,2012,3,2,18,1790
1,2012,3,5,19,2225
1,2012,5,1,7,1725
1,2012,5,4,8,1351
1,2012,5,7,9,397
1,2012,6,3,18,1579
1,2012,6,6,19,1987
1,2012,8,2,7,1504
1,2012,8,5,8,1503
1,2012,9,1,17,2221
1,2012,9,4,18,2075
1,2012,9,7,19,2824
1,2012,11,3,7,1317
1,2012,11,6,8,855
1,2012,12,2,17,1736
1,2012,12,5,18,1808
1,2013,1,1,4,126
1,2013,1,4,5,1272
1,2013,1,7,6,1050
1,2013,2,3,15,2154
1,2013,2,6,16,1662
1,2013,4,2,4,71
1,2013,4,5,5,675
1,2013,5,1,14,1940
1,2013,5,4,15,2362
1,2013,5,7,16,2215
1,2013,7,3,4,104
1,2013,7,6,5,527
1,2013,8,2,14,1839
1,2013,8,5,15,2370
1,2013,10,1,3,31
1,2013,10,4,4,187
1,2013,10,7,5,539
1,2013,11,3,14,1887
1,2013,11,6,15,2745
1,2010,1,3,16,1417
1,2010,1,6,17,1747
1,2010,3,2,5,197
1,2010,3,5,6,906
1,2010,4,1,15,1720
1,2010,4,4,16,1924
1,2010,4,7,17,1867
1,2010,6,3,5,653
1,2010,6,6,6,799
1,2010,7,2,15,1385
1,2010,7,5,16,2115
1,2010,9,1,4,142
1,2010,9,4,5,397
1,2010,9,7,6,785
1,2010,10,3,15,1513
1,2010,10,6,16,1478
1,2010,12,2,4,150
1,2010,12,5,5,738
1,2011,1,3,23,649
1,2011,2,3,2,67
1,2011,2,6,3,92
1,2011,3,2,12,1145
1,2011,3,5,13,1181
1,2011,4,1,22,1958
1,2011,4,4,23,1260
1,2011,5,1,1,1113
1,2011,5,4,2,109
1,2011,5,7,3,110
1,2011,6,3,12,1226
1,2011,6,6,13,1287
1,2011,7,2,22,1887
1,2011,7,5,23,1885
1,2011,8,2,1,1263
1,2011,8,5,2,449
1,2011,9,1,11,1100
1,2011,9,4,12,1301
1,2011,9,7,13,1578
1,2011,10,3,22,1676
1,2011,10,6,23,1184
1,2011,11,3,1,496
1,2011,11,6,2,115
1,2011,12,2,11,687
1,2011,12,5,12,1144
1,2012,1,7,0,730
1,2012,2,3,9,557
1,2012,2,6,10,562
1,2012,3,2,19,1778
1,2012,3,5,20,2337
1,2012,5,1,8,1353
1,2012,5,4,9,771
1,2012,5,7,10,553
1,2012,6,3,19,1535
1,2012,6,6,20,2113
1,2012,8,2,8,1205
1,2012,8,5,9,1047
1,2012,9,1,18,2243
1,2012,9,4,19,1807
1,2012,9,7,20,3281
1,2012,11,3,8,975
1,2012,11,6,9,652
1,2012,12,2,18,1441
1,2012,12,5,19,1897
1,2013,1,1,5,1110
1,2013,1,4,6,1587
1,2013,1,7,7,1028
1,2013,2,3,16,2015
1,2013,2,6,17,1683
1,2013,4,2,5,1132
1,2013,4,5,6,1282
1,2013,5,1,15,2181
1,2013,5,4,16,2501
1,2013,5,7,17,2193
1,2013,7,3,5,700
1,2013,7,6,6,913
1,2013,8,2,15,2232
1,2013,8,5,16,2517
1,2013,10,1,4,211
1,2013,10,4,5,1234
1,2013,10,7,6,862
1,2013,11,3,15,2114
1,2013,11,6,16,2463
1,2010,1,3,17,1252
1,2010,1,6,18,1329
1,2010,3,2,6,1011
1,2010,3,5,7,941
1,2010,4,1,16,1714
1,2010,4,4,17,2101
1,2010,4,7,18,1624
1,2010,6,3,6,1443
1,2010,6,6,7,1031
1,2010,7,2,16,1655
1,2010,7,5,17,2090
1,2010,9,1,5,386
1,2010,9,4,6,1013
1,2010,9,7,7,841
1,2010,10,3,16,1765
1,2010,10,6,17,1522
1,2010,12,2,5,556
1,2010,12,5,6,1368
1,2011,2,3,3,73
1,2011,2,6,4,87
1,2011,3,2,13,1375
1,2011,3,5,14,1668
1,2011,4,1,23,1586
1,2011,5,1,2,142
1,2011,5,4,3,77
1,2011,5,7,4,176
1,2011,6,3,13,1834
1,2011,6,6,14,1386
1,2011,7,2,23,1602
1,2011,8,2,2,352
1,2011,8,5,3,66
1,2011,9,1,12,1106
1,2011,9,4,13,1817
1,2011,9,7,14,1780
1,2011,10,3,23,1164
1,2011,11,3,2,77
1,2011,11,6,3,24
1,2011,12,2,12,815
1,2011,12,5,13,1399
1,2012,1,4,0,631
1,2012,1,7,1,317
1,2012,2,3,10,953
1,2012,2,6,11,652
1,2012,3,2,20,1974
1,2012,3,5,21,2141
1,2012,4,5,0,1165
1,2012,5,1,9,837
1,2012,5,4,10,992
1,2012,5,7,11,762
1,2012,6,3,20,2017
1,2012,6,6,21,2063
1,2012,7,6,0,1170
1,2012,8,2,9,604
1,2012,8,5,10,991
1,2012,9,1,19,2191
1,2012,9,4,20,2322
1,2012,9,7,21,3338
1,2012,10,7,0,496
1,2012,11,3,9,587
1,2012,11,6,10,804
1,2012,12,2,19,1578
1,2012,12,5,20,2044
1,2013,1,1,6,1548
1,2013,1,4,7,1720
1,2013,1,7,8,741
1,2013,2,3,17,1757
1,2013,2,6,18,1423
1,2013,4,2,6,1660
1,2013,4,5,7,1541
1,2013,5,1,16,2611
1,2013,5,4,17,2447
1,2013,5,7,18,2196
1,2013,7,3,6,1120
1,2013,7,6,7,1044
1,2013,8,2,16,2087
1,2013,8,5,17,2332
1,2013,10,1,5,1324
1,2013,10,4,6,1276
1,2013,10,7,7,1278
1,2013,11,3,16,2258
1,2013,11,6,17,2078
1,2010,1,3,18,1052
1,2010,1,6,19,1236
1,2010,3,2,7,1261
1,2010,3,5,8,781
1,2010,4,1,17,1788
1,2010,4,4,18,1909
1,2010,4,7,19,1566
1,2010,6,3,7,1760
1,2010,6,6,8,741
1,2010,7,2,17,1829
1,2010,7,5,18,1734
1,2010,9,1,6,1009
1,2010,9,4,7,1395
1,2010,9,7,8,744
1,2010,10,3,17,1816
1,2010,10,6,18,1159
1,2010,12,2,6,907
1,2010,12,5,7,1390
1,2011,2,3,4,88
1,2011,2,6,5,483
1,2011,3,2,14,1681
1,2011,3,5,15,2136
1,2011,5,1,3,129
1,2011,5,4,4,113
1,2011,5,7,5,704
1,2011,6,3,14,2010
1,2011,6,6,15,1690
1,2011,8,2,3,105
1,2011,8,5,4,64
1,2011,9,1,13,1615
1,2011,9,4,14,2142
1,2011,9,7,15,1953
1,2011,11,3,3,42
1,2011,11,6,4,55
1,2011,12,2,13,975
1,2011,12,5,14,2210
1,2012,1,1,0,1443
1,2012,1,4,1,530
1,2012,1,7,2,103
1,2012,2,3,11,844
1,2012,2,6,12,767
1,2012,3,2,21,1724
1,2012,3,5,22,2197
1,2012,4,2,0,1437
1,2012,4,5,1,351
1,2012,5,1,10,1256
1,2012,5,4,11,1088
1,2012,5,7,12,1189
1,2012,6,3,21,1625
1,2012,6,6,22,1734
1,2012,7,3,0,1259
1,2012,7,6,1,682
1,2012,8,2,10,778
1,2012,8,5,11,1161
1,2012,9,1,20,2438
1,2012,9,4,21,2141
1,2012,9,7,22,2962
1,2012,10,4,0,1351
1,2012,10,7,1,235
1,2012,11,3,10,696
1,2012,11,6,11,748
1,2012,12,2,20,1899
1,2012,12,5,21,2011
1,2013,1,1,7,1605
1,2013,1,4,8,1253
1,2013,1,7,9,455
1,2013,2,3,18,1572
1,2013,2,6,19,1438
1,2013,4,2,7,2005
1,2013,4,5,8,1477
1,2013,5,1,17,2442
1,2013,5,4,18,2481
1,2013,5,7,19,2076
1,2013,7,3,7,1639
1,2013,7,6,8,923
1,2013,8,2,17,2120
1,2013,8,5,18,2484
1,2013,10,1,6,1472
1,2013,10,4,7,1910
1,2013,10,7,8,732
1,2013,11,3,17,2052
1,2013,11,6,18,2263
1,2010,1,3,19,1203
1,2010,1,6,20,1424
1,2010,3,2,8,1067
1,2010,3,5,9,583
1,2010,4,1,18,1570
1,2010,4,4,19,1972
1,2010,4,7,20,1612
1,2010,6,3,8,1219
1,2010,6,6,9,503
1,2010,7,2,18,1468
1,2010,7,5,19,1539
1,2010,9,1,7,1177
1,2010,9,4,8,1305
1,2010,9,7,9,743
1,2010,10,3,18,1510
1,2010,10,6,19,1331
1,2010,12,2,7,921
1,2010,12,5,8,1150
1,2011,2,3,5,563
1,2011,2,6,6,840
1,2011,3,2,15,2385
1,2011,3,5,16,1807
1,2011,5,1,4,158
1,2011,5,4,5,558
1,2011,5,7,6,1020
1,2011,6,3,15,2296
1,2011,6,6,16,1743
1,2011,8,2,4,156
1,2011,8,5,5,723
1,2011,9,1,14,1940
1,2011,9,4,15,2137
1,2011,9,7,16,2389
1,2011,11,3,4,95
1,2011,11,6,5,635
1,2011,12,2,14,1513
1,2011,12,5,15,2464
1,2012,1,1,1,780
1,2012,1,4,2,41
1,2012,1,7,3,47
1,2012,2,3,12,912
1,2012,2,6,13,924
1,2012,3,2,22,1795
1,2012,3,5,23,1581
1,2012,4,2,1,798
1,2012,4,5,2,61
1,2012,5,1,11,968
1,2012,5,4,12,1311
1,2012,5,7,13,1673
1,2012,6,3,22,1667
1,2012,6,6,23,1303
1,2012,7,3,1,493
1,2012,7,6,2,128
1,2012,8,2,11,993
1,2012,8,5,12,1286
1,2012,9,1,21,2337
1,2012,9,4,22,2060
1,2012,9,7,23,2572
1,2012,10,1,0,2005
1,2012,10,4,1,263
1,2012,10,7,2,130
1,2012,11,3,11,912
1,2012,11,6,12,891
1,2012,12,2,21,1520
1,2012,12,5,22,1770
1,2013,1,1,8,1344
1,2013,1,4,9,759
1,2013,1,7,10,673
1,2013,2,3,19,1467
1,2013,2,6,20,1548
1,2013,4,2,8,1530
1,2013,4,5,9,895
1,2013,5,1,18,2542
1,2013,5,4,19,2243
1,2013,5,7,20,2226
1,2013,7,3,8,1424
1,2013,7,6,9,502
1,2013,8,2,18,2006
1,2013,8,5,19,2107
1,2013,10,1,7,1981
1,2013,10,4,8,1386
1,2013,10,7,9,494
1,2013,11,3,18,1730
1,2013,11,6,19,2165
1,2010,1,3,20,1380
1,2010,1,6,21,1641
1,2010,2,6,0,754
1,2010,3,2,9,736
1,2010,3,5,10,450
1,2010,4,1,19,1536
1,2010,4,4,20,2030
1,2010,4,7,21,1667
1,2010,5,7,0,1147
1,2010,6,3,9,830
1,2010,6,6,10,531
1,2010,7,2,19,1672
1,2010,7,5,20,2201
1,2010,9,1,8,979
1,2010,9,4,9,1181
1,2010,9,7,10,893
1,2010,10,3,19,1320
1,2010,10,6,20,1656
1,2010,12,2,8,891
1,2010,12,5,9,755
1,2011,2,3,6,787
1,2011,2,6,7,819
1,2011,3,2,16,2210
1,2011,3,5,17,1842
1,2011,5,1,5,1028
1,2011,5,4,6,1170
1,2011,5,7,7,1355
1,2011,6,3,16,2342
1,2011,6,6,17,1417
1,2011,8,2,5,852
1,2011,8,5,6,1256
1,2011,9,1,15,2181
1,2011,9,4,16,2570
1,2011,9,7,17,2306
1,2011,11,3,5,880
1,2011,11,6,6,967
1,2011,12,2,15,1914
1,2011,12,5,16,2415
1,2012,1,1,2,128
1,2012,1,4,3,10
1,2012,1,7,4,70
1,2012,2,3,13,1303
1,2012,2,6,14,1298
1,2012,3,2,23,1489
1,2012,4,2,2,375
1,2012,4,5,3,68
1,2012,5,1,12,1391
1,2012,5,4,13,2112
1,2012,5,7,14,1767
1,2012,6,3,23,1056
1,2012,7,3,2,123
1,2012,7,6,3,67
1,2012,8,2,12,978
1,2012,8,5,13,1789
1,2012,9,1,22,2157
1,2012,9,4,23,1556
1,2012,10,1,1,596
1,2012,10,4,2,48
1,2012,10,7,3,76
1,2012,11,3,12,905
1,2012,11,6,13,1424
1,2012,12,2,22,1628
1,2012,12,5,23,1644
1,2013,1,1,9,780
1,2013,1,4,10,964
1,2013,1,7,11,784
1,2013,2,3,20,1469
1,2013,2,6,21,1458
1,2013,3,6,0,1823
1,2013,4,2,9,890
1,2013,4,5,10,748
1,2013,5,1,19,2140
1,2013,5,4,20,2525
1,2013,5,7,21,2050
1,2013,6,7,0,1208
1,2013,7,3,9,837
1,2013,7,6,10,508
1,2013,8,2,19,1751
1,2013,8,5,20,2161
1,2013,10,1,8,1534
1,2013,10,4,9,677
1,2013,10,7,10,648
1,2013,11,3,19,1588
1,2013,11,6,20,2051
1,2010,1,3,21,1438
1,2010,1,6,22,1276
1,2010,2,3,0,660
1,2010,2,6,1,297
1,2010,3,2,10,743
1,2010,3,5,11,550
1,2010,4,1,20,1419
1,2010,4,4,21,2154
1,2010,4,7,22,1638
1,2010,5,4,0,905
1,2010,5,7,1,503
1,2010,6,3,10,725
1,2010,6,6,11,882
1,2010,7,2,20,1968
1,2010,7,5,21,1721
1,2010,8,5,0,1082
1,2010,9,1,9,1071
1,2010,9,4,10,1141
1,2010,9,7,11,1127
1,2010,10,3,20,1686
1,2010,10,6,21,1516
1,2010,11,6,0,828
1,2010,12,2,9,725
1,2010,12,5,10,861
1,2011,2,3,7,695
1,2011,2,6,8,602
1,2011,3,2,17,2169
1,2011,3,5,18,1621
1,2011,5,1,6,1723
1,2011,5,4,7,1356
1,2011,5,7,8,1049
1,2011,6,3,17,2159
1,2011,6,6,18,1523
1,2011,8,2,6,1531
1,2011,8,5,7,1353
1,2011,9,1,16,2382
1,2011,9,4,17,2394
1,2011,9,7,18,2129
1,2011,11,3,6,1295
1,2011,11,6,7,1139
1,2011,12,2,16,1744
1,2011,12,5,17,2583
1,2012,1,1,3,41
1,2012,1,4,4,60
1,2012,1,7,5,636
1,2012,2,3,14,1961
1,2012,2,6,15,1719
1,2012,4,2,3,74
1,2012,4,5,4,90
1,2012,5,1,13,1883
1,2012,5,4,14,2218
1,2012,5,7,15,2136
1,2012,7,3,3,96
1,2012,7,6,4,82
1,2012,8,2,13,1603
1,2012,8,5,14,2398
1,2012,9,1,23,1644
1,2012,10,1,2,199
1,2012,10,4,3,56
1,2012,10,7,4,68
1,2012,11,3,13,1552
1,2012,11,6,14,1752
1,2012,12,2,23,1412
1,2013,1,1,10,933
1,2013,1,4,11,1027
1,2013,1,7,12,929
1,2013,2,3,21,1518
1,2013,2,6,22,1418
1,2013,3,3,0,1533
1,2013,3,6,1,680
1,2013,4,2,10,1001
1,2013,4,5,11,945
1,2013,5,1,20,2248
1,2013,5,4,21,2290
1,2013,5,7,22,2177
1,2013,6,4,0,1197
1,2013,6,7,1,491
1,2013,7,3,10,742
1,2013,7,6,11,829
1,2013,8,2,20,2279
1,2013,8,5,21,2194
1,2013,9,5,0,1408
1,2013,10,1,9,713
1,2013,10,4,10,807
1,2013,10,7,11,994
1,2013,11,3,20,1691
1,2013,11,6,21,2090
1,2013,12,6,0,1139
1,2010,1,3,22,1160
1,2010,1,6,23,951
1,2010,2,3,1,262
1,2010,2,6,2,105
1,2010,3,2,11,606
1,2010,3,5,12,628
1,2010,4,1,21,1461
1,2010,4,4,22,1905
1,2010,4,7,23,1420
1,2010,5,1,0,1842
1,2010,5,4,1,308
1,2010,5,7,2,252
1,2010,6,3,11,962
1,2010,6,6,12,659
1,2010,7,2,21,1866
1,2010,7,5,22,1631
1,2010,8,2,0,1378
1,2010,8,5,1,521
1,2010,9,1,10,927
1,2010,9,4,11,1295
1,2010,9,7,12,1112
1,2010,10,3,21,1410
1,2010,10,6,22,1281
1,2010,11,3,0,950
1,2010,11,6,1,168
1,2010,12,2,10,840
1,2010,12,5,11,1103
1,2011,2,3,8,620
1,2011,2,6,9,619
1,2011,3,2,18,1799
1,2011,3,5,19,1633
1,2011,5,1,7,2019
1,2011,5,4,8,1083
1,2011,5,7,9,705
1,2011,6,3,18,1866
1,2011,6,6,19,1365
1,2011,8,2,7,1926
1,2011,8,5,8,1118
1,2011,9,1,17,2432
1,2011,9,4,18,2282
1,2011,9,7,19,2147
1,2011,11,3,7,1525
1,2011,11,6,8,876
1,2011,12,2,17,1754
1,2011,12,5,18,2237
1,2012,1,1,4,120
1,2012,1,4,5,603
1,2012,1,7,6,919
1,2012,2,3,15,2643
1,2012,2,6,16,1703
1,2012,4,2,4,99
1,2012,4,5,5,719
1,2012,5,1,14,1948
1,2012,5,4,15,2396
1,2012,5,7,16,2145
1,2012,7,3,4,35
1,2012,7,6,5,491
1,2012,8,2,14,1727
1,2012,8,5,15,2649
1,2012,10,1,3,26
1,2012,10,4,4,60
1,2012,10,7,5,623
1,2012,11,3,14,1852
1,2012,11,6,15,2381
1,2013,1,1,11,1043
1,2013,1,4,12,1137
1,2013,1,7,13,1321
1,2013,2,3,22,1410
1,2013,2,6,23,1096
1,2013,3,3,1,493
1,2013,3,6,2,279
1,2013,4,2,11,1164
1,2013,4,5,12,958
1,2013,5,1,21,2008
1,2013,5,4,22,2388
1,2013,5,7,23,2216
1,2013,6,1,0,2137
1,2013,6,4,1,723
1,2013,6,7,2,154
1,2013,7,3,11,1133
1,2013,7,6,12,885
1,2013,8,2,21,2115
1,2013,8,5,22,2103
1,2013,9,2,0,1747
1,2013,9,5,1,917
1,2013,10,1,10,971
1,2013,10,4,11,1227
1,2013,10,7,12,1189
1,2013,11,3,21,1665
1,2013,11,6,22,1721
1,2013,12,3,0,1202
1,2013,12,6,1,473
1,2010,1,3,23,922
1,2010,2,3,2,62
1,2010,2,6,3,61
1,2010,3,2,12,735
1,2010,3,5,13,763
1,2010,4,1,22,1476
1,2010,4,4,23,1688
1,2010,5,1,1,1043
1,2010,5,4,2,90
1,2010,5,7,3,190
1,2010,6,3,12,1080
1,2010,6,6,13,1096
1,2010,7,2,22,1675
1,2010,7,5,23,1743
1,2010,8,2,1,467
1,2010,8,5,2,192
1,2010,9,1,11,970
1,2010,9,4,12,1344
1,2010,9,7,13,1594
1,2010,10,3,22,1442
1,2010,10,6,23,763
1,2010,11,3,1,143
1,2010,11,6,2,82
1,2010,12,2,11,934
1,2010,12,5,12,1064
1,2011,1,7,0,623
1,2011,2,3,9,374
1,2011,2,6,10,543
1,2011,3,2,19,2032
1,2011,3,5,20,1867
1,2011,5,1,8,1786
1,2011,5,4,9,842
1,2011,5,7,10,826
1,2011,6,3,19,1975
1,2011,6,6,20,1416
1,2011,8,2,8,1556
1,2011,8,5,9,807
1,2011,9,1,18,2070
1,2011,9,4,19,2240
1,2011,9,7,20,2233
1,2011,11,3,8,1228
1,2011,11,6,9,413
1,2011,12,2,18,1513
1,2011,12,5,19,1986
1,2012,1,1,5,1149
1,2012,1,4,6,1080
1,2012,1,7,7,988
1,2012,2,3,16,2445
1,2012,2,6,17,1566
1,2012,4,2,5,801
1,2012,4,5,6,1240
1,2012,5,1,15,2383
1,2012,5,4,16,2626
1,2012,5,7,17,2278
1,2012,7,3,5,554
1,2012,7,6,6,857
1,2012,8,2,15,2192
1,2012,8,5,16,2709
1,2012,10,1,4,65
1,2012,10,4,5,916
1,2012,10,7,6,777
1,2012,11,3,15,2028
1,2012,11,6,16,1911
1,2013,1,1,12,898
1,2013,1,4,13,1681
1,2013,1,7,14,1932
1,2013,2,3,23,1334
1,2013,3,3,2,218
1,2013,3,6,3,127
1,2013,4,2,12,1179
1,2013,4,5,13,1664
1,2013,5,1,22,2156
1,2013,5,4,23,2168
1,2013,6,1,1,1300
1,2013,6,4,2,180
1,2013,6,7,3,54
1,2013,7,3,12,1427
1,2013,7,6,13,1506
1,2013,8,2,22,1861
1,2013,8,5,23,2015
1,2013,9,2,1,652
1,2013,9,5,2,185
1,2013,10,1,11,1274
1,2013,10,4,12,1325
1,2013,10,7,13,1835
1,2013,11,3,22,1413
1,2013,11,6,23,1497
1,2013,12,3,1,437
1,2013,12,6,2,113
1,2010,2,3,3,15
1,2010,2,6,4,67
1,2010,3,2,13,815
1,2010,3,5,14,979
1,2010,4,1,23,1367
1,2010,5,1,2,387
1,2010,5,4,3,68
1,2010,5,7,4,137
1,2010,6,3,13,1549
1,2010,6,6,14,1221
1,2010,7,2,23,1525
1,2010,8,2,2,205
1,2010,8,5,3,112
1,2010,9,1,12,907
1,2010,9,4,13,1614
1,2010,9,7,14,1769
1,2010,10,3,23,1145
1,2010,11,3,2,42
1,2010,11,6,3,69
1,2010,12,2,12,896
1,2010,12,5,13,1443
1,2011,1,4,0,661
1,2011,1,7,1,305
1,2011,2,3,10,508
1,2011,2,6,11,629
1,2011,3,2,20,2010
1,2011,3,5,21,1569
1,2011,4,5,0,1252
1,2011,5,1,9,1429
1,2011,5,4,10,706
1,2011,5,7,11,1111
1,2011,6,3,20,2087
1,2011,6,6,21,1513
1,2011,7,6,0,1580
1,2011,8,2,9,1089
1,2011,8,5,10,658
1,2011,9,1,19,1781
1,2011,9,4,20,2504
1,2011,9,7,21,2118
1,2011,10,7,0,637
1,2011,11,3,9,748
1,2011,11,6,10,710
1,2011,12,2,19,1449
1,2011,12,5,20,2194
1,2012,1,1,6,1992
1,2012,1,4,7,1030
1,2012,1,7,8,685
1,2012,2,3,17,1979
1,2012,2,6,18,1108
1,2012,4,2,6,1662
1,2012,4,5,7,1419
1,2012,5,1,16,2322
1,2012,5,4,17,2654
1,2012,5,7,18,2125
1,2012,7,3,6,1008
1,2012,7,6,7,976
1,2012,8,2,16,1918
1,2012,8,5,17,2447
1,2012,10,1,5,1115
1,2012,10,4,6,1058
1,2012,10,7,7,1260
1,2012,11,3,16,1883
1,2012,11,6,17,1904
1,2013,1,1,13,1606
1,2013,1,4,14,2271
1,2013,1,7,15,2521
1,2013,3,3,3,109
1,2013,3,6,4,146
1,2013,4,2,13,2213
1,2013,4,5,14,1816
1,2013,5,1,23,2091
1,2013,6,1,2,281
1,2013,6,4,3,37
1,2013,6,7,4,70
1,2013,7,3,13,1741
1,2013,7,6,14,1567
1,2013,8,2,23,1553
1,2013,9,2,2,57
1,2013,9,5,3,54
1,2013,10,1,12,1239
1,2013,10,4,13,2138
1,2013,10,7,14,2009
1,2013,11,3,23,1188
1,2013,12,3,2,92
1,2013,12,6,3,84
1,2010,2,3,4,36
1,2010,2,6,5,234
1,2010,3,2,14,1098
1,2010,3,5,15,1055
1,2010,5,1,3,223
1,2010,5,4,4,68
1,2010,5,7,5,295
1,2010,6,3,14,1713
1,2010,6,6,15,1487
1,2010,8,2,3,125
1,2010,8,5,4,96
1,2010,9,1,13,1033
1,2010,9,4,14,1800
1,2010,9,7,15,1977
1,2010,11,3,3,54
1,2010,11,6,4,57
1,2010,12,2,13,970
1,2010,12,5,14,1731
1,2011,1,1,0,1589
1,2011,1,4,1,313
1,2011,1,7,2,182
1,2011,2,3,11,628
1,2011,2,6,12,609
1,2011,3,2,21,1909
1,2011,3,5,22,1467
1,2011,4,2,0,1314
1,2011,4,5,1,534
1,2011,5,1,10,1503
1,2011,5,4,11,831
1,2011,5,7,12,1240
1,2011,6,3,21,2098
1,2011,6,6,22,1498
1,2011,7,3,0,1214
1,2011,7,6,1,799
1,2011,8,2,10,1059
1,2011,8,5,11,980
1,2011,9,1,20,2228
1,2011,9,4,21,2374
1,2011,9,7,22,2214
1,2011,10,4,0,756
1,2011,10,7,1,408
1,2011,11,3,10,1170
1,2011,11,6,11,761
1,2011,12,2,20,1625
1,2011,12,5,21,2186
1,2012,1,1,7,1832
1,2012,1,4,8,867
1,2012,1,7,9,424
1,2012,2,3,18,1757
1,2012,2,6,19,1394
1,2012,4,2,7,1513
